Percentage,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
100,0.0012384446325131992,0.0014063696605786642,0.001242292332149259,0.001471286207876893,0.001445456419204121,0.0014931250742773496,0.0016302259750090326,0.0019087911767377236,0.0018488270185780815,0.0019303197909693024,0.0020647283496536026,0.0023767954737330425,0.002178093252270273,0.002598355504825434,0.002341961948576293,0.002712531144515723,0.002912275639625369,0.002830983451937543,0.002649923153333479,0.002542921127200294,0.0028459388706332965,0.0031309848326662774,0.0030262548655020007,0.0022446634381831964,0.002372813828456991,0.0024988283665667885,0.002960806456968523,0.0027271145925709442,0.002755573199666242,0.002678777114595839,0.002627331897475858,0.0028264531539537886,0.002901245757949957,0.0031127295773701364,0.0028514185696951865,0.003009128435689031,0.0031473470366289572,0.003198309394689455,0.003314904390141128,0.003476362238688466,0.0037251173765251375,0.00377314914910781,0.003932879084835322,0.004001588992248142,0.0035581059474376433,0.004175430489960567,0.0034120605594027517,0.003673095515306322,0.003726045359684533,0.003779366394163656,0.0035967780363118087,0.003688413775889382,0.003755614254587383,0.0036319494238943083,0.0038064274737695824,0.003681876039859951,0.003750535362753415,0.003601558445007832,0.003710926219063826,0.003983257870886791,0.0036636309069636402,0.0037788076401788166,0.003715845862356265,0.003915676792486744,0.0038981041874513725,0.003884828628214949,0.003836403110833155,0.003761247732821211,0.003599518214808613,0.0037712234135138397,0.0038433678805317876,0.004133659436452198,0.00423219064994218,0.004313037679270507,0.0044386044126429516,0.004594331136652124,0.004532604698697433,0.004452277161256831,0.0045395072184429884,0.004702175888439914,0.004855152909900456,0.0046876749151034776,0.00488385757322782,0.004927023640943733,0.004927910964119313,0.005089123886471341,0.005078156153697309,0.0049879824110316915,0.004927011771998995,0.004847169258366952,0.004976876904810298,0.004716034211424742,0.004773867300667675,0.005063135262031026,0.005047859273521981,0.005123079855234536,0.004880245548283278,0.00503301829567013,0.004994101819416607,0.0049183770784928735,0.004885145149265594,0.004654422086635723,0.004881471617525348,0.004535017993719012,0.004407493170433013,0.004569536108704286,0.004449291170320867,0.00410571810596424,0.0032511091970972373
99,0.0011044890124028265,0.0012853873961804424,0.0011115550147189094,0.0013316318773812117,0.0012736900233689848,0.0013244194321092551,0.0014180309367532705,0.0016896249768421968,0.0016557222437365048,0.0016980740396625941,0.0018294457773837412,0.0020886278003111073,0.0018892095084709968,0.002296526885479232,0.002053904211855955,0.0024051565958440576,0.0026016939590992804,0.0024957936401308043,0.0022139768744791,0.002040868829064107,0.0023423933895344315,0.0026702177587832163,0.0025930667314037884,0.0018700044152365786,0.0020097299742056693,0.0021484528898444606,0.0025488778383966023,0.0023436884625623474,0.002395151286579417,0.0022879087689283892,0.0022414084581974564,0.002427606339354469,0.002505481518893622,0.002704497142184482,0.002387642059523026,0.0025551813962544963,0.0027080729747735372,0.002783230488599243,0.0028772135229450805,0.0030299382445070416,0.0032639430779510654,0.0032871482227908094,0.0034723225111016123,0.003510327577234144,0.003053968975594052,0.0036301845944015903,0.0029490069551024794,0.003185861447512924,0.0032290426567929036,0.003276927416611595,0.0031357539495550073,0.0032298075335478243,0.0033102573165082238,0.0031768916472520196,0.0033315232998808826,0.0032160786302313296,0.0032666543424821476,0.0031127654781156087,0.0032249971627205,0.003479422107918389,0.0031703084086090886,0.003274658707703747,0.0032201893143027887,0.0033985972909243867,0.003374043674591265,0.003365295666158347,0.003322894376021848,0.0032499623105824264,0.003104719177684258,0.003262058657992852,0.0033423374023310052,0.003591242495765928,0.0037214283263118605,0.003790694171260087,0.003929207477345662,0.0040791783205553316,0.004029542290655313,0.003938935296090284,0.004036356575985788,0.004190435166638341,0.004325678506372533,0.0041773584493441495,0.0043894228779748435,0.004426716331122059,0.004413385787708276,0.004581596970107257,0.004575672859441498,0.004499532587843307,0.004462734194594134,0.004391243282721807,0.0045250010940194865,0.004286356972825394,0.0043232624924371575,0.0045674659804012694,0.004524497569970375,0.004570548705920938,0.004291602193999969,0.004453683425298626,0.004410643744484597,0.0043247223443790145,0.004278851938016504,0.004062989252555191,0.004296309414357862,0.003970079310563295,0.003848682979879329,0.004002281350643564,0.0038878471133456482,0.003553417818917135,0.0028221978066896728
98,0.0011044890124028265,0.0012853873961804424,0.0011115550147189094,0.0013316318773812117,0.0012736900233689848,0.0013244194321092551,0.0014180309367532705,0.0016896249768421968,0.0016557222437365048,0.0016980740396625941,0.0018294457773837412,0.0020886278003111073,0.0018892095084709968,0.002296526885479232,0.002053904211855955,0.0024051565958440576,0.0026016939590992804,0.0024957936401308043,0.0022139768744791,0.002040868829064107,0.0023423933895344315,0.0026702177587832163,0.0025930667314037884,0.0018700044152365786,0.0020097299742056693,0.0021484528898444606,0.0025488778383966023,0.0023436884625623474,0.002395151286579417,0.0022879087689283892,0.0022414084581974564,0.002427606339354469,0.002505481518893622,0.002704497142184482,0.002387642059523026,0.0025551813962544963,0.0027080729747735372,0.002783230488599243,0.0028772135229450805,0.0030299382445070416,0.0032639430779510654,0.0032871482227908094,0.0034723225111016123,0.003510327577234144,0.003053968975594052,0.0036301845944015903,0.0029490069551024794,0.003185861447512924,0.0032290426567929036,0.003276927416611595,0.0031357539495550073,0.0032298075335478243,0.0033102573165082238,0.0031768916472520196,0.0033315232998808826,0.0032160786302313296,0.0032666543424821476,0.0031127654781156087,0.0032249971627205,0.003479422107918389,0.0031703084086090886,0.003274658707703747,0.0032201893143027887,0.0033985972909243867,0.003374043674591265,0.003365295666158347,0.003322894376021848,0.0032499623105824264,0.003104719177684258,0.003262058657992852,0.0033423374023310052,0.003591242495765928,0.0037214283263118605,0.003790694171260087,0.003929207477345662,0.0040791783205553316,0.004029542290655313,0.003938935296090284,0.004036356575985788,0.004190435166638341,0.004325678506372533,0.0041773584493441495,0.0043894228779748435,0.004426716331122059,0.004413385787708276,0.004581596970107257,0.004575672859441498,0.004499532587843307,0.004462734194594134,0.004391243282721807,0.0045250010940194865,0.004286356972825394,0.0043232624924371575,0.0045674659804012694,0.004524497569970375,0.004570548705920938,0.004291602193999969,0.004453683425298626,0.004410643744484597,0.0043247223443790145,0.004278851938016504,0.004062989252555191,0.004296309414357862,0.003970079310563295,0.003848682979879329,0.004002281350643564,0.0038878471133456482,0.003553417818917135,0.0028221978066896728
97,0.0011044890124028265,0.0012853873961804424,0.0011115550147189094,0.0013316318773812117,0.0012736900233689848,0.0013244194321092551,0.0014180309367532705,0.0016896249768421968,0.0016557222437365048,0.0016980740396625941,0.0018294457773837412,0.0020886278003111073,0.0018892095084709968,0.002296526885479232,0.002053904211855955,0.0024051565958440576,0.0026016939590992804,0.0024957936401308043,0.0022139768744791,0.002040868829064107,0.0023423933895344315,0.0026702177587832163,0.0025930667314037884,0.0018700044152365786,0.0020097299742056693,0.0021484528898444606,0.0025488778383966023,0.0023436884625623474,0.002395151286579417,0.0022879087689283892,0.0022414084581974564,0.002427606339354469,0.002505481518893622,0.002704497142184482,0.002387642059523026,0.0025551813962544963,0.0027080729747735372,0.002783230488599243,0.0028772135229450805,0.0030299382445070416,0.002967470406447759,0.0032871482227908094,0.0031234256761915515,0.003134145385595657,0.003053968975594052,0.00329548795001023,0.0029490069551024794,0.003185861447512924,0.0032290426567929036,0.003276927416611595,0.0031357539495550073,0.0032298075335478243,0.0033102573165082238,0.0031768916472520196,0.0033315232998808826,0.0032160786302313296,0.0032666543424821476,0.0031127654781156087,0.0032249971627205,0.0031735804251307844,0.0031703084086090886,0.003274658707703747,0.0032201893143027887,0.0033985972909243867,0.003374043674591265,0.003365295666158347,0.003322894376021848,0.0032499623105824264,0.003104719177684258,0.003262058657992852,0.0033423374023310052,0.003591242495765928,0.0037214283263118605,0.003790694171260087,0.0035892320293590815,0.003727982543285264,0.00364947627435111,0.003938935296090284,0.0036711960795578185,0.0038162051025554455,0.003953067472975206,0.0038008838148204855,0.00402143227244905,0.004068255579379613,0.004065857489771528,0.004222231318628443,0.004215348299096275,0.00413301926075779,0.004077589285343234,0.003987915772416989,0.004115852865981411,0.0038673322071632807,0.003896324288876933,0.004148807454569297,0.004118641880431695,0.004177351720438219,0.003908145476247742,0.004068332318728837,0.00402523320771265,0.003947467675091561,0.003919499157746626,0.004062989252555191,0.003919161637070895,0.003970079310563295,0.003848682979879329,0.004002281350643564,0.0038878471133456482,0.003553417818917135,0.0028221978066896728
96,0.0011044890124028265,0.0012853873961804424,0.0011115550147189094,0.0013316318773812117,0.0012736900233689848,0.0013244194321092551,0.0014180309367532705,0.0016896249768421968,0.0016557222437365048,0.0016980740396625941,0.0018294457773837412,0.0018795596004955461,0.0018892095084709968,0.0020609939095653992,0.0017938318271015332,0.002112722146065195,0.0023190785647458916,0.002170420220149214,0.001919095153048592,0.002040868829064107,0.002071508590546956,0.002393258934268441,0.002301398617935147,0.0018700044152365786,0.0020097299742056693,0.0019174424699118905,0.002278035109664411,0.002073467344497839,0.0020982186762808987,0.002046630751302797,0.0020016677707056347,0.002162355848614738,0.0022321848776205053,0.0024217252720864857,0.0021343264268386276,0.00230440799892036,0.0024301390782629655,0.0025176950785189976,0.002608351360332019,0.0027469000048202957,0.002967470406447759,0.0029859424217184797,0.0031234256761915515,0.003134145385595657,0.002747551973618265,0.00329548795001023,0.0026402562770936836,0.0028759193046263465,0.0029224691535950586,0.0029889496564390818,0.002822514366777921,0.0029358621318942603,0.003004114000228017,0.002878359616311894,0.003042008831981334,0.002939424794707066,0.0029688121828724255,0.0028027699227856483,0.0029556096287777166,0.0031735804251307844,0.0029067208384032563,0.0029450311709245205,0.002950219236819109,0.0031282300779425314,0.0030857896830093724,0.003085276764049733,0.0030488327272003915,0.0029634263827134095,0.0028162639004113274,0.002983063599270011,0.0030402301499413338,0.0032635160118286064,0.003385543050176791,0.003433500367089616,0.0035892320293590815,0.003727982543285264,0.00364947627435111,0.003556247733577956,0.0036711960795578185,0.0038162051025554455,0.003953067472975206,0.0038008838148204855,0.00402143227244905,0.004068255579379613,0.004065857489771528,0.004222231318628443,0.004215348299096275,0.00413301926075779,0.004077589285343234,0.003987915772416989,0.004115852865981411,0.0038673322071632807,0.003896324288876933,0.004148807454569297,0.004118641880431695,0.004177351720438219,0.003908145476247742,0.004068332318728837,0.00402523320771265,0.003947467675091561,0.003919499157746626,0.0037102765750902707,0.003919161637070895,0.0035953896193678704,0.0034708281195106176,0.003633291734134454,0.0035148808645609282,0.0031743879213365247,0.002519981770197608
95,0.0011044890124028265,0.0012853873961804424,0.0011115550147189094,0.0013316318773812117,0.0012736900233689848,0.0013244194321092551,0.0014180309367532705,0.001517461201537513,0.001468255524477968,0.0015022832647484511,0.0016106683666558782,0.0018795596004955461,0.0016671850399080277,0.0020609939095653992,0.0017938318271015332,0.002112722146065195,0.0023190785647458916,0.002170420220149214,0.001919095153048592,0.0017361323527938202,0.002071508590546956,0.002393258934268441,0.002301398617935147,0.0015683982603294207,0.001731421835865056,0.0019174424699118905,0.002278035109664411,0.002073467344497839,0.0020982186762808987,0.002046630751302797,0.0020016677707056347,0.002162355848614738,0.0022321848776205053,0.0024217252720864857,0.0021343264268386276,0.00230440799892036,0.0024301390782629655,0.0025176950785189976,0.002608351360332019,0.0027469000048202957,0.002967470406447759,0.0029859424217184797,0.0031234256761915515,0.003134145385595657,0.002747551973618265,0.00329548795001023,0.0026402562770936836,0.0028759193046263465,0.0029224691535950586,0.0029889496564390818,0.002822514366777921,0.0029358621318942603,0.003004114000228017,0.002878359616311894,0.003042008831981334,0.002939424794707066,0.0029688121828724255,0.0028027699227856483,0.0029556096287777166,0.0031735804251307844,0.0029067208384032563,0.0029450311709245205,0.002950219236819109,0.0031282300779425314,0.0030857896830093724,0.003085276764049733,0.0030488327272003915,0.0029634263827134095,0.0028162639004113274,0.002983063599270011,0.0030402301499413338,0.0032635160118286064,0.003385543050176791,0.003433500367089616,0.0035892320293590815,0.003727982543285264,0.00364947627435111,0.003556247733577956,0.0036711960795578185,0.0038162051025554455,0.003953067472975206,0.0038008838148204855,0.00402143227244905,0.004068255579379613,0.004065857489771528,0.004222231318628443,0.004215348299096275,0.00413301926075779,0.004077589285343234,0.003987915772416989,0.004115852865981411,0.0038673322071632807,0.003896324288876933,0.004148807454569297,0.004118641880431695,0.004177351720438219,0.003908145476247742,0.004068332318728837,0.00402523320771265,0.003947467675091561,0.003919499157746626,0.0037102765750902707,0.003919161637070895,0.0035953896193678704,0.0034708281195106176,0.003633291734134454,0.0035148808645609282,0.0031743879213365247,0.002519981770197608
94,0.0009960498619701478,0.0011667832514422748,0.0011115550147189094,0.001205773301992602,0.0011429483551231299,0.001163456918249549,0.0012601447986479277,0.001517461201537513,0.001468255524477968,0.0015022832647484511,0.0016106683666558782,0.0018795596004955461,0.0016671850399080277,0.0020609939095653992,0.0017938318271015332,0.002112722146065195,0.0023190785647458916,0.002170420220149214,0.001919095153048592,0.0017361323527938202,0.002071508590546956,0.002393258934268441,0.002301398617935147,0.0015683982603294207,0.001731421835865056,0.0019174424699118905,0.002278035109664411,0.002073467344497839,0.0020982186762808987,0.002046630751302797,0.0020016677707056347,0.002162355848614738,0.0022321848776205053,0.0024217252720864857,0.0021343264268386276,0.00230440799892036,0.0024301390782629655,0.0025176950785189976,0.002608351360332019,0.0027469000048202957,0.0026711611621535744,0.0029859424217184797,0.0027768325928530374,0.002826947584375686,0.002747551973618265,0.002987139610893583,0.0026402562770936836,0.0028759193046263465,0.0029224691535950586,0.0029889496564390818,0.002822514366777921,0.0029358621318942603,0.003004114000228017,0.002878359616311894,0.003042008831981334,0.002939424794707066,0.0029688121828724255,0.0028027699227856483,0.0029556096287777166,0.0029230338403684266,0.0029067208384032563,0.0029450311709245205,0.002950219236819109,0.0031282300779425314,0.0030857896830093724,0.003085276764049733,0.0030488327272003915,0.0029634263827134095,0.0028162639004113274,0.002983063599270011,0.0030402301499413338,0.0032635160118286064,0.003385543050176791,0.003433500367089616,0.0032919410968305133,0.00343508805015092,0.0033414431859729553,0.003556247733577956,0.0033951257338165446,0.00353432814358658,0.0036733685739010285,0.003522771151383911,0.003727509286865529,0.003778015158952622,0.0037604647787069672,0.003927004828676332,0.00392089737739419,0.0038345770207488888,0.00377160672630606,0.003683989449866018,0.003808911016961276,0.003558354163592381,0.003568650657508084,0.003786549938235747,0.003732242315989834,0.003792532221471276,0.003556268451295733,0.0037231157209175925,0.0036837054904774085,0.0036138843887696484,0.0035744838771503548,0.0037102765750902707,0.0035801160919120153,0.0035953896193678704,0.0034708281195106176,0.003633291734134454,0.0035148808645609282,0.0031743879213365247,0.002519981770197608
93,0.0009960498619701478,0.0011667832514422748,0.000985415305875932,0.001205773301992602,0.0011429483551231299,0.001163456918249549,0.0012601447986479277,0.001517461201537513,0.001468255524477968,0.0015022832647484511,0.0016106683666558782,0.0018795596004955461,0.0016671850399080277,0.0019396403673549638,0.0017938318271015332,0.0019793731208006004,0.0021771593059663977,0.0020479407476194393,0.001919095153048592,0.0017361323527938202,0.002071508590546956,0.00214579532366465,0.0020854739130926675,0.0015683982603294207,0.001731421835865056,0.0019174424699118905,0.002046635864277984,0.002073467344497839,0.0020982186762808987,0.002046630751302797,0.0020016677707056347,0.002162355848614738,0.0022321848776205053,0.0021722521836990264,0.0021343264268386276,0.002067573827912415,0.0021791453581675893,0.0025176950785189976,0.0023456790052055793,0.0025128347456852373,0.0026711611621535744,0.0027096942751427154,0.0027768325928530374,0.002826947584375686,0.0024988975284278053,0.002987139610893583,0.0023740126402012124,0.002586663833799574,0.0026340260312737733,0.002723642500365599,0.0025344465591123338,0.0026530416760262333,0.0027332928161627134,0.0026339642120007272,0.0027621466129171264,0.0026786331706705165,0.002732805407824418,0.0025643688772968992,0.0027109270544834227,0.0029230338403684266,0.0026509988314998515,0.002671895884844169,0.0026899199700581512,0.002867376907306477,0.002819839321095461,0.0028250602166312575,0.0027880309242474715,0.0026906035550961546,0.0028162639004113274,0.0027103804196193415,0.00276716092529394,0.0029652286127214217,0.0030898222929198367,0.0031366050941583363,0.0032919410968305133,0.00343508805015092,0.0033414431859729553,0.003275381212154616,0.0033951257338165446,0.00353432814358658,0.0036733685739010285,0.003522771151383911,0.003727509286865529,0.003778015158952622,0.0037604647787069672,0.003927004828676332,0.00392089737739419,0.0038345770207488888,0.00377160672630606,0.003683989449866018,0.003808911016961276,0.003558354163592381,0.003568650657508084,0.003786549938235747,0.003732242315989834,0.003792532221471276,0.003556268451295733,0.0037231157209175925,0.0036837054904774085,0.0036138843887696484,0.0035744838771503548,0.003371265812025639,0.0035801160919120153,0.0032782062712724963,0.0031426888315262518,0.003315763448904065,0.0031922506958240752,0.0028735402914476446,0.002519981770197608
92,0.0009960498619701478,0.0011667832514422748,0.000985415305875932,0.001205773301992602,0.0011429483551231299,0.001163456918249549,0.0012601447986479277,0.001517461201537513,0.001468255524477968,0.0015022832647484511,0.0016106683666558782,0.0017676872430584015,0.0016671850399080277,0.0019396403673549638,0.0016640145290534947,0.0019793731208006004,0.0021771593059663977,0.0020479407476194393,0.0017773330325508653,0.0017361323527938202,0.0019080827631056416,0.00214579532366465,0.0020854739130926675,0.0015683982603294207,0.001731421835865056,0.0016865484702871475,0.002046635864277984,0.0018631002025191548,0.0019257879108505107,0.00184432243179615,0.0017854520921446444,0.001907257542085739,0.001985066377739144,0.0021722521836990264,0.0019067666903408327,0.002067573827912415,0.0021791453581675893,0.0022746372898228492,0.0023456790052055793,0.0025128347456852373,0.0026711611621535744,0.0027096942751427154,0.0027768325928530374,0.002826947584375686,0.0024988975284278053,0.0027383483313576863,0.0023740126402012124,0.002586663833799574,0.0026340260312737733,0.002723642500365599,0.0025344465591123338,0.0026530416760262333,0.0027332928161627134,0.0026339642120007272,0.0027621466129171264,0.0026786331706705165,0.002732805407824418,0.0025643688772968992,0.0027109270544834227,0.0029230338403684266,0.0026509988314998515,0.002671895884844169,0.0026899199700581512,0.002867376907306477,0.002819839321095461,0.0028250602166312575,0.0027880309242474715,0.0026906035550961546,0.002541036923253497,0.0027103804196193415,0.00276716092529394,0.0029652286127214217,0.0030898222929198367,0.0031366050941583363,0.0032919410968305133,0.00343508805015092,0.0033414431859729553,0.003275381212154616,0.0033951257338165446,0.00353432814358658,0.0034012107541546276,0.003522771151383911,0.003437400409553408,0.0034917288388121945,0.0037604647787069672,0.0036521071557366665,0.0036488402748538103,0.0035592558535007352,0.00377160672630606,0.003683989449866018,0.0035087699662224047,0.003558354163592381,0.003568650657508084,0.0034927438705855476,0.003732242315989834,0.0034965587289098434,0.003556268451295733,0.0034021384067223527,0.0036837054904774085,0.0036138843887696484,0.0035744838771503548,0.003371265812025639,0.0035801160919120153,0.0032782062712724963,0.0031426888315262518,0.003315763448904065,0.0031922506958240752,0.0028735402914476446,0.00229094162194974
91,0.0009960498619701478,0.0011667832514422748,0.000985415305875932,0.001205773301992602,0.0011429483551231299,0.001163456918249549,0.0012601447986479277,0.001413916982175756,0.001468255524477968,0.0015022832647484511,0.001484320432616287,0.0017676872430584015,0.0015496557736014627,0.0019396403673549638,0.0016640145290534947,0.0019793731208006004,0.0021771593059663977,0.0020479407476194393,0.0017773330325508653,0.0015930558859003452,0.0019080827631056416,0.00214579532366465,0.0020854739130926675,0.0015683982603294207,0.0015170428676572342,0.0016865484702871475,0.002046635864277984,0.0018631002025191548,0.0019257879108505107,0.00184432243179615,0.0017854520921446444,0.001907257542085739,0.001985066377739144,0.0021722521836990264,0.0019067666903408327,0.002067573827912415,0.0021791453581675893,0.0022746372898228492,0.0023456790052055793,0.0025128347456852373,0.002432527579940454,0.0027096942751427154,0.0025114185719641788,0.0026444210189048465,0.0024988975284278053,0.0027383483313576863,0.0023740126402012124,0.002586663833799574,0.0026340260312737733,0.002723642500365599,0.0025344465591123338,0.0026530416760262333,0.0027332928161627134,0.0026339642120007272,0.0027621466129171264,0.0026786331706705165,0.002732805407824418,0.0025643688772968992,0.0027109270544834227,0.002675186430683892,0.0026509988314998515,0.002671895884844169,0.0026899199700581512,0.002867376907306477,0.002819839321095461,0.0028250602166312575,0.0027880309242474715,0.0026906035550961546,0.002541036923253497,0.0027103804196193415,0.00276716092529394,0.0029652286127214217,0.0030898222929198367,0.0031366050941583363,0.003049131315382592,0.0031757699405968896,0.003083018614740526,0.003275381212154616,0.0031365266481156893,0.003259051368551139,0.0034012107541546276,0.003245842344158285,0.003437400409553408,0.0034917288388121945,0.003479390609537665,0.0036521071557366665,0.0036488402748538103,0.0035592558535007352,0.0034756225691007104,0.0033932386388060842,0.0035087699662224047,0.003278037126637888,0.003288456936289718,0.0034927438705855476,0.0034350882405800344,0.0034965587289098434,0.0032483736197457557,0.0034021384067223527,0.0033567723022847043,0.0032974641364225104,0.003260114797472087,0.003371265812025639,0.003296050610116197,0.0032782062712724963,0.0031426888315262518,0.003315763448904065,0.0031922506958240752,0.0028735402914476446,0.00229094162194974
