Percentage,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
100,0.00023849861314552954,0.00013425400142414,0.000245206288419037,0.0003359592494807709,0.0002086469870965094,0.0003353169497434693,0.0004113983429776093,0.0004843803340361526,0.0006856599541638696,0.00042420528517963596,0.0005569422996227839,0.0006383112672081801,0.000643118911044784,0.00093596312914309,0.0008434502536031213,0.0009898165894035886,0.0009597997269313957,0.0011642400580714717,0.0010899432041441535,0.0009553631747625605,0.0013379188055122416,0.0010353329152870121,0.0012723467683863354,0.0012518749284877889,0.0012065160480989941,0.00107532130943481,0.0012776249331281813,0.0014417647801295795,0.0013794930910924425,0.001293789364580571,0.0014489663472120498,0.0015051540030969217,0.0015128936577895628,0.0018647358953968558,0.0015791443735255688,0.001673311574479495,0.0017145868198801546,0.0019341057523852192,0.002203123616204881,0.00216984962195528,0.0024585895055491093,0.0024868012341976733,0.0024032813890603254,0.0024552498350747147,0.0021941053907573067,0.0020998441490104646,0.0018877651660890065,0.0021756544751402856,0.0021633648052464486,0.002507596845425164,0.002334529165515039,0.002191503710661339,0.0023014500296044235,0.0024658245474642186,0.002509786537438661,0.002504829524860699,0.0023743929134241253,0.002627885637797614,0.0026149014846317945,0.0025496277530020917,0.0026007294660366034,0.002908201540214073,0.002725750033801507,0.002814271125751791,0.002737299144745799,0.002877072483146819,0.002930398403371383,0.0029948090425294923,0.002991529686034526,0.0029901981662786084,0.0031004006347406746,0.003241011126218838,0.0033093371988022736,0.0032911415688709963,0.003534465361597021,0.0035579317901840665,0.0037020128321114854,0.0037572469694186687,0.003805568857933728,0.003976784572964205,0.004038651177089291,0.004126665997078019,0.004225397989340082,0.004313493305852692,0.004453992180951097,0.004535028045915101,0.004502624147709718,0.004347126643964595,0.004325502159476851,0.004318434806072275,0.004657124297949903,0.0043780635979116704,0.004480065872910246,0.004385963827999513,0.004395821978452078,0.004271074961133209,0.004188461718910114,0.004273186137421314,0.004107242204178677,0.004130035405334747,0.003945107425175756,0.00399022372936514,0.004098220930624095,0.003931315579548917,0.003776947210180797,0.003919559170539385,0.0037971311323654806,0.0035665948060232,0.0024672066777911956
99,0.00018745105954633994,6.768799304213408e-05,0.00019392274585946796,0.0002847205105081642,0.00015790909279228424,0.00027777247627813295,0.00036084950576935186,0.00043187921506222056,0.000632131333064193,0.0003729482674625492,0.0005023798766828031,0.0005850821155517344,0.0005907291103705427,0.0008846727653357004,0.0007932399267547893,0.0009386194212465435,0.0009075767056484444,0.0011115976584580073,0.0010388534683163186,0.0009059526402474044,0.0012874414533592248,0.0009857448582175248,0.001220852979285474,0.0011992435600345942,0.0011563205084058142,0.0010255961414858466,0.0012268542013889987,0.0013913145502996416,0.0013298420233877509,0.0012394485967292441,0.0013991342598755584,0.0014530239416271718,0.0014616308196957926,0.001813102803652576,0.0015282620860309556,0.001621597208607521,0.0016552194993604981,0.0018841698985497758,0.0021502225614683586,0.0021201870489339163,0.0024077400722798633,0.0024374861467631524,0.0023533245010057807,0.002404670559780204,0.0021383100151955163,0.002048508371743841,0.0018339399400798973,0.002125244201699495,0.002111854506894125,0.0024557252157493947,0.002281661085880722,0.00213585802422197,0.002247512884352278,0.0024096837333606506,0.002455735071559918,0.0024546603712477123,0.002323795060108287,0.002576119820062896,0.002561869506398511,0.0024959029525422277,0.0025482961106696664,0.0028537409057391118,0.0026727702301634288,0.00276220489080771,0.0026848146018645792,0.0028267987361422,0.002877720195618342,0.002942129216387975,0.0029412667646145007,0.002939730763058686,0.0030468175417054165,0.0031842934474832192,0.003259358616509303,0.0032325748444843017,0.003483187479268491,0.003507561388225955,0.003650845561376453,0.0037066011601174795,0.00375501661004454,0.003926087196503906,0.003986487233255345,0.004075825861337018,0.004174294028539254,0.004261819522601183,0.004401375246077633,0.004482286421690952,0.004450957210905945,0.004295710693276707,0.004272543428444223,0.004266419087005793,0.004605176225184547,0.004326313023172206,0.004423919998469871,0.004333218924491205,0.004343303466702599,0.004218998478965362,0.004135291689058,0.004219577141620082,0.004054333111680176,0.004077935118858538,0.0038923114407074153,0.003938393792178632,0.004044838907233553,0.0038790981735519646,0.0037222502925192452,0.0038664099410391454,0.00374398198862243,0.0035150813654908283,0.0024130696994615506
98,0.00018745105954633994,6.768799304213408e-05,0.00019392274585946796,0.0002847205105081642,0.00015790909279228424,0.00027777247627813295,0.00036084950576935186,0.00043187921506222056,0.000632131333064193,0.0003729482674625492,0.0005023798766828031,0.0005850821155517344,0.0005907291103705427,0.0008846727653357004,0.0007932399267547893,0.0009386194212465435,0.0009075767056484444,0.0011115976584580073,0.0010388534683163186,0.0009059526402474044,0.0012874414533592248,0.0009857448582175248,0.001220852979285474,0.0011992435600345942,0.0011563205084058142,0.0010255961414858466,0.0012268542013889987,0.0013913145502996416,0.0013298420233877509,0.0012394485967292441,0.0013991342598755584,0.0014530239416271718,0.0014616308196957926,0.001813102803652576,0.0015282620860309556,0.001621597208607521,0.0016552194993604981,0.0018841698985497758,0.0021502225614683586,0.0021201870489339163,0.0024077400722798633,0.0024374861467631524,0.0023533245010057807,0.002404670559780204,0.0021383100151955163,0.002048508371743841,0.0018339399400798973,0.002125244201699495,0.002111854506894125,0.0024557252157493947,0.002281661085880722,0.00213585802422197,0.002247512884352278,0.0024096837333606506,0.002455735071559918,0.0024546603712477123,0.002323795060108287,0.002576119820062896,0.002561869506398511,0.0024959029525422277,0.0025482961106696664,0.0028537409057391118,0.0026727702301634288,0.00276220489080771,0.0026848146018645792,0.0028267987361422,0.002877720195618342,0.002942129216387975,0.0029412667646145007,0.002939730763058686,0.0030468175417054165,0.0031842934474832192,0.003259358616509303,0.0032325748444843017,0.003483187479268491,0.003507561388225955,0.003650845561376453,0.0037066011601174795,0.00375501661004454,0.003926087196503906,0.003986487233255345,0.004075825861337018,0.004174294028539254,0.004261819522601183,0.004401375246077633,0.004482286421690952,0.004450957210905945,0.004295710693276707,0.004272543428444223,0.004266419087005793,0.004605176225184547,0.004326313023172206,0.004423919998469871,0.004333218924491205,0.004343303466702599,0.004218998478965362,0.004135291689058,0.004219577141620082,0.004054333111680176,0.004077935118858538,0.0038923114407074153,0.003938393792178632,0.004044838907233553,0.0038790981735519646,0.0037222502925192452,0.0038664099410391454,0.00374398198862243,0.0035150813654908283,0.0024130696994615506
97,0.00018745105954633994,6.768799304213408e-05,0.00019392274585946796,0.0002847205105081642,0.00015790909279228424,0.00027777247627813295,0.00036084950576935186,0.00043187921506222056,0.000632131333064193,0.0003729482674625492,0.0005023798766828031,0.0005850821155517344,0.0005907291103705427,0.0008846727653357004,0.0007932399267547893,0.0009386194212465435,0.0009075767056484444,0.0011115976584580073,0.0010388534683163186,0.0009059526402474044,0.0012874414533592248,0.0009857448582175248,0.001220852979285474,0.0011992435600345942,0.0011563205084058142,0.0010255961414858466,0.0012268542013889987,0.0013913145502996416,0.0013298420233877509,0.0012394485967292441,0.0013991342598755584,0.0014530239416271718,0.0014616308196957926,0.001813102803652576,0.0015282620860309556,0.001621597208607521,0.0016552194993604981,0.0018841698985497758,0.0021502225614683586,0.0021201870489339163,0.0024077400722798633,0.0024374861467631524,0.0023533245010057807,0.002404670559780204,0.0021383100151955163,0.002048508371743841,0.0018339399400798973,0.002125244201699495,0.002111854506894125,0.0024557252157493947,0.002281661085880722,0.00213585802422197,0.002247512884352278,0.0024096837333606506,0.002455735071559918,0.0024546603712477123,0.002323795060108287,0.002576119820062896,0.002561869506398511,0.0024959029525422277,0.0025482961106696664,0.0028537409057391118,0.0026727702301634288,0.00276220489080771,0.0026848146018645792,0.0028267987361422,0.002877720195618342,0.002942129216387975,0.0029412667646145007,0.002939730763058686,0.0030468175417054165,0.0031842934474832192,0.003259358616509303,0.0032325748444843017,0.003483187479268491,0.003507561388225955,0.003650845561376453,0.0037066011601174795,0.00375501661004454,0.003926087196503906,0.003986487233255345,0.004075825861337018,0.004174294028539254,0.004261819522601183,0.0043487489615148586,0.004429209467074776,0.004399228389929838,0.004295710693276707,0.004272543428444223,0.004266419087005793,0.004552600354521672,0.004326313023172206,0.004423919998469871,0.004333218924491205,0.004343303466702599,0.004218998478965362,0.004135291689058,0.004219577141620082,0.004054333111680176,0.004077935118858538,0.0038923114407074153,0.003938393792178632,0.004044838907233553,0.0038790981735519646,0.0037222502925192452,0.0038664099410391454,0.00374398198862243,0.0035150813654908283,0.0024130696994615506
96,0.00018745105954633994,6.768799304213408e-05,0.00019392274585946796,0.0002847205105081642,0.00015790909279228424,0.00027777247627813295,0.00036084950576935186,0.00043187921506222056,0.000632131333064193,0.0003729482674625492,0.0005023798766828031,0.0005850821155517344,0.0005907291103705427,0.0008846727653357004,0.0007932399267547893,0.0009386194212465435,0.0009075767056484444,0.0011115976584580073,0.0010388534683163186,0.0009059526402474044,0.0012874414533592248,0.0009857448582175248,0.001220852979285474,0.0011992435600345942,0.0011563205084058142,0.0010255961414858466,0.0012268542013889987,0.0013913145502996416,0.0013298420233877509,0.0012394485967292441,0.0013991342598755584,0.0014530239416271718,0.0014616308196957926,0.001813102803652576,0.0015282620860309556,0.001621597208607521,0.0016552194993604981,0.0018841698985497758,0.0021502225614683586,0.0021201870489339163,0.0024077400722798633,0.0024374861467631524,0.002303344716337757,0.002352963423351247,0.0021383100151955163,0.002048508371743841,0.0018339399400798973,0.002125244201699495,0.002111854506894125,0.0024557252157493947,0.002281661085880722,0.00213585802422197,0.002247512884352278,0.0024096837333606506,0.002455735071559918,0.0024546603712477123,0.002323795060108287,0.002576119820062896,0.002561869506398511,0.0024959029525422277,0.0025482961106696664,0.0028537409057391118,0.0026727702301634288,0.00276220489080771,0.0026848146018645792,0.0028267987361422,0.002877720195618342,0.002942129216387975,0.0029412667646145007,0.002939730763058686,0.0030468175417054165,0.0031842934474832192,0.003259358616509303,0.0032325748444843017,0.00342964053876943,0.003452475035870961,0.003599612238077837,0.00365582864777155,0.003703187544680711,0.003875348054426777,0.003931575177870415,0.0040227752502969595,0.00412302483149721,0.004209987590118513,0.0043487489615148586,0.004429209467074776,0.004399228389929838,0.004244133536796579,0.004219363862886944,0.004213575845773948,0.004552600354521672,0.00427396285807069,0.004367633214041044,0.0042803110052106914,0.004290628733900912,0.004165611856382064,0.0040815790052989775,0.004165455671925807,0.003999679311863929,0.004025825333997183,0.003838955576713112,0.00388504600613614,0.003990377197979547,0.0038790981735519646,0.0036673623887353234,0.0038110320180176883,0.003689929596404055,0.0034618544160461007,0.0024130696994615506
95,0.00018745105954633994,6.768799304213408e-05,0.00019392274585946796,0.0002847205105081642,0.00015790909279228424,0.00027777247627813295,0.00036084950576935186,0.00043187921506222056,0.000632131333064193,0.0003729482674625492,0.0005023798766828031,0.0005850821155517344,0.0005907291103705427,0.0008846727653357004,0.0007932399267547893,0.0009386194212465435,0.0009075767056484444,0.0011115976584580073,0.0010388534683163186,0.0009059526402474044,0.0012874414533592248,0.0009857448582175248,0.001220852979285474,0.0011992435600345942,0.0011563205084058142,0.0010255961414858466,0.0012268542013889987,0.0013913145502996416,0.0013298420233877509,0.0012394485967292441,0.0013991342598755584,0.0014530239416271718,0.0014616308196957926,0.0017607982160009823,0.0015282620860309556,0.001621597208607521,0.0016552194993604981,0.0018841698985497758,0.0020957614498377476,0.0020612604042896856,0.0023527829589659374,0.002387458615042348,0.002303344716337757,0.002352963423351247,0.002074410857122379,0.001990531245634705,0.0018339399400798973,0.002068743619713069,0.0020583111878306154,0.0024030670340941854,0.0022236138753438865,0.00213585802422197,0.0021932857856260327,0.0023530563058373217,0.002400613514075481,0.002394751920384999,0.002267939440654489,0.0025219113094284815,0.002504540267089138,0.0024381221530713182,0.002492085972923685,0.0027981451715655588,0.0026175585471361128,0.002707313400597545,0.00263019518986285,0.0027745451502028313,0.0028205151441859856,0.002889167078258282,0.0028907912741304156,0.0028869958470551004,0.002992819221199017,0.0031258871721229226,0.0032057060925196005,0.003172946660750515,0.00342964053876943,0.003452475035870961,0.003599612238077837,0.00365582864777155,0.003703187544680711,0.003875348054426777,0.003931575177870415,0.0040227752502969595,0.00412302483149721,0.004209987590118513,0.0043487489615148586,0.004429209467074776,0.004399228389929838,0.004244133536796579,0.004219363862886944,0.004213575845773948,0.004552600354521672,0.00427396285807069,0.004367633214041044,0.0042803110052106914,0.004290628733900912,0.004165611856382064,0.0040815790052989775,0.004165455671925807,0.003999679311863929,0.004025825333997183,0.003838955576713112,0.00388504600613614,0.003990377197979547,0.0038216663887473733,0.0036673623887353234,0.0038110320180176883,0.003689929596404055,0.0034618544160461007,0.0024130696994615506
94,0.00018745105954633994,6.768799304213408e-05,0.00019392274585946796,0.0002847205105081642,0.00015790909279228424,0.00027777247627813295,0.00036084950576935186,0.00043187921506222056,0.000632131333064193,0.0003729482674625492,0.0005023798766828031,0.0005850821155517344,0.0005907291103705427,0.0008846727653357004,0.0007932399267547893,0.0009386194212465435,0.0009075767056484444,0.0011115976584580073,0.0010388534683163186,0.0009059526402474044,0.0012367834271162046,0.0009857448582175248,0.001220852979285474,0.0011992435600345942,0.0011563205084058142,0.0010255961414858466,0.0012268542013889987,0.0013405089599902486,0.001279982732437656,0.0012394485967292441,0.0013482225407614788,0.0014000720748900868,0.0014084607272579503,0.0017607982160009823,0.0015282620860309556,0.0015684659883557404,0.001595642656388165,0.001833351791206251,0.0020957614498377476,0.0020612604042896856,0.0023527829589659374,0.002387458615042348,0.002303344716337757,0.002352963423351247,0.002074410857122379,0.001990531245634705,0.0017780279821285301,0.002068743619713069,0.0020583111878306154,0.0024030670340941854,0.0022236138753438865,0.0020795614906141957,0.0021932857856260327,0.0023530563058373217,0.002400613514075481,0.002394751920384999,0.002267939440654489,0.0025219113094284815,0.002504540267089138,0.0024381221530713182,0.002492085972923685,0.0027981451715655588,0.0026175585471361128,0.002707313400597545,0.00263019518986285,0.0027745451502028313,0.0028205151441859856,0.002889167078258282,0.0028907912741304156,0.0028869958470551004,0.002992819221199017,0.0031258871721229226,0.0032057060925196005,0.003172946660750515,0.00342964053876943,0.003452475035870961,0.003599612238077837,0.00365582864777155,0.003703187544680711,0.003875348054426777,0.003931575177870415,0.0040227752502969595,0.00412302483149721,0.004209987590118513,0.004295705750065817,0.004375722253532083,0.004345862653256829,0.004244133536796579,0.004219363862886944,0.004213575845773948,0.004499929355110494,0.00427396285807069,0.004367633214041044,0.0042803110052106914,0.004290628733900912,0.004165611856382064,0.0040815790052989775,0.004165455671925807,0.003999679311863929,0.004025825333997183,0.003838955576713112,0.00388504600613614,0.003990377197979547,0.0038216663887473733,0.0036673623887353234,0.0038110320180176883,0.003689929596404055,0.0034618544160461007,0.0023586102673920427
93,0.00018745105954633994,6.768799304213408e-05,0.00019392274585946796,0.0002847205105081642,0.00015790909279228424,0.00027777247627813295,0.00036084950576935186,0.00043187921506222056,0.000632131333064193,0.0003729482674625492,0.0005023798766828031,0.0005850821155517344,0.0005907291103705427,0.0008846727653357004,0.0007932399267547893,0.0009386194212465435,0.0009075767056484444,0.001058098323010947,0.0010388534683163186,0.0009059526402474044,0.0012367834271162046,0.0009857448582175248,0.001168848378589863,0.001144702528620574,0.001104946886556927,0.0010255961414858466,0.0011744359354309132,0.0013405089599902486,0.001279982732437656,0.0012394485967292441,0.0013482225407614788,0.0014000720748900868,0.0014084607272579503,0.0017607982160009823,0.0014767718151920592,0.0015684659883557404,0.001595642656388165,0.001833351791206251,0.0020957614498377476,0.0020612604042896856,0.0023527829589659374,0.002387458615042348,0.002303344716337757,0.002352963423351247,0.002074410857122379,0.001990531245634705,0.0017780279821285301,0.002068743619713069,0.0020583111878306154,0.0024030670340941854,0.0022236138753438865,0.0020795614906141957,0.0021932857856260327,0.0023530563058373217,0.002400613514075481,0.002394751920384999,0.002267939440654489,0.0025219113094284815,0.002504540267089138,0.0024381221530713182,0.002492085972923685,0.0027981451715655588,0.0026175585471361128,0.002707313400597545,0.00263019518986285,0.0027745451502028313,0.0028205151441859856,0.002889167078258282,0.0028907912741304156,0.0028869958470551004,0.002992819221199017,0.0031258871721229226,0.0032057060925196005,0.003172946660750515,0.00342964053876943,0.003452475035870961,0.0035469453134156508,0.0036016688553743093,0.0036503628153590076,0.0038226487667986143,0.0038759419472907558,0.003969418524453195,0.004070946926506772,0.0041559955165018135,0.004295705750065817,0.004375722253532083,0.004345862653256829,0.00419086138993445,0.004165734317303627,0.004158084421330427,0.004499929355110494,0.0042204984052705025,0.00431080788321799,0.0042269774336360895,0.004236448266992523,0.00411076310032956,0.004026870862636236,0.004110606538071741,0.003942264060163295,0.0039709763609887695,0.003838955576713112,0.00388504600613614,0.003990377197979547,0.0038216663887473733,0.0036673623887353234,0.0038110320180176883,0.003689929596404055,0.0034618544160461007,0.0023586102673920427
92,0.00018745105954633994,6.768799304213408e-05,0.00019392274585946796,0.0002847205105081642,0.00015790909279228424,0.00027777247627813295,0.00036084950576935186,0.00043187921506222056,0.000632131333064193,0.0003729482674625492,0.0005023798766828031,0.0005850821155517344,0.0005907291103705427,0.0008331257805086014,0.0007932399267547893,0.0008849633812788109,0.0008540614490733752,0.001058098323010947,0.0009852564708974407,0.0008548660270957147,0.0012367834271162046,0.0009356153356625379,0.001168848378589863,0.001144702528620574,0.001104946886556927,0.0009749224904407627,0.0011744359354309132,0.0013405089599902486,0.001279982732437656,0.0011816546925264625,0.0013482225407614788,0.0014000720748900868,0.0014084607272579503,0.0017607982160009823,0.0014767718151920592,0.0015684659883557404,0.001595642656388165,0.001833351791206251,0.0020957614498377476,0.0020612604042896856,0.0023527829589659374,0.002387458615042348,0.002253201132819463,0.0022977023819480014,0.002074410857122379,0.001990531245634705,0.0017780279821285301,0.002068743619713069,0.0020583111878306154,0.0024030670340941854,0.0022236138753438865,0.0020795614906141957,0.0021932857856260327,0.0023530563058373217,0.002400613514075481,0.002394751920384999,0.002267939440654489,0.0025219113094284815,0.002504540267089138,0.0024381221530713182,0.002492085972923685,0.0027981451715655588,0.0026175585471361128,0.002707313400597545,0.00263019518986285,0.0027745451502028313,0.0028205151441859856,0.002889167078258282,0.0028907912741304156,0.0028869958470551004,0.002992819221199017,0.0031258871721229226,0.0032057060925196005,0.003172946660750515,0.00337510274117919,0.0033933194843472447,0.0035469453134156508,0.0036016688553743093,0.0036503628153590076,0.0038226487667986143,0.0038759419472907558,0.003969418524453195,0.004070946926506772,0.0041559955165018135,0.004295705750065817,0.004375722253532083,0.004345862653256829,0.00419086138993445,0.004165734317303627,0.004158084421330427,0.004499929355110494,0.0042204984052705025,0.00431080788321799,0.0042269774336360895,0.004236448266992523,0.00411076310032956,0.004026870862636236,0.004110606538071741,0.003942264060163295,0.0039709763609887695,0.003780397744351276,0.003830031172043165,0.003932786861830667,0.0038216663887473733,0.003611620952892679,0.0037551491147988694,0.0036344398220352204,0.003408002593975846,0.0023586102673920427
91,0.00018745105954633994,6.768799304213408e-05,0.00019392274585946796,0.0002847205105081642,0.00015790909279228424,0.00027777247627813295,0.00036084950576935186,0.00043187921506222056,0.000632131333064193,0.0003729482674625492,0.0005023798766828031,0.0005850821155517344,0.0005907291103705427,0.0008331257805086014,0.0007423210735251867,0.0008849633812788109,0.0008540614490733752,0.001058098323010947,0.0009852564708974407,0.0008548660270957147,0.0012367834271162046,0.0009356153356625379,0.001168848378589863,0.001144702528620574,0.001104946886556927,0.0009749224904407627,0.0011744359354309132,0.0013405089599902486,0.001279982732437656,0.0011816546925264625,0.0013482225407614788,0.0014000720748900868,0.0014084607272579503,0.0017607982160009823,0.0014767718151920592,0.0015684659883557404,0.001595642656388165,0.001833351791206251,0.0020957614498377476,0.0020612604042896856,0.0022964288572971067,0.0023343024497015905,0.002253201132819463,0.0022977023819480014,0.002074410857122379,0.001990531245634705,0.0017780279821285301,0.002068743619713069,0.0020583111878306154,0.002343657425722088,0.0022236138753438865,0.0020795614906141957,0.0021932857856260327,0.0022928823737292936,0.0023451119556731114,0.0023342173718419465,0.002267939440654489,0.00246721522380107,0.002444214579865635,0.0024381221530713182,0.002492085972923685,0.002741850520427367,0.0025573024700411857,0.002652110744938879,0.00263019518986285,0.0027190428156824075,0.002761951769712823,0.0028356750937159965,0.002836118605119822,0.0028290890011581893,0.0029352992412705276,0.0030672960638888436,0.003149298556614109,0.003112097389464482,0.00337510274117919,0.0033933194843472447,0.0035469453134156508,0.0036016688553743093,0.0036503628153590076,0.0038226487667986143,0.0038759419472907558,0.003969418524453195,0.004070946926506772,0.0041559955165018135,0.00424125454466365,0.004320715301148569,0.004292271594725582,0.00419086138993445,0.004165734317303627,0.004158084421330427,0.0044463607239408065,0.0042204984052705025,0.00431080788321799,0.0042269774336360895,0.004236448266992523,0.00411076310032956,0.004026870862636236,0.004110606538071741,0.003942264060163295,0.0039709763609887695,0.003780397744351276,0.003830031172043165,0.003932786861830667,0.0037617618209796954,0.003611620952892679,0.0037551491147988694,0.0036344398220352204,0.003408002593975846,0.0023586102673920427
